headshot,player_id,player,team,games,carries,rush_yards,rush_tds,yards_per_carry,epa,wpa,success_rate,first_downs,targets,receptions,rec_yards,rec_tds,yards_per_reception,yac,catch_rate,name_team,full_pos
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5nbh1nza9je683o17h1",00-0038611,C.Rodriguez,WAS,4,28,152,1,5.428571428571429,8.346103481570026,0.03031466348329559,0.5714285714285714,8,NA,NA,NA,NA,NA,NA,NA,C.Rodriguez (WAS),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uzxaeh4dssbmvz3lwaan",00-0038622,D.Vaughn,DAL,4,11,33,0,3,-5.576721205899958,-0.07363020131015219,0,0,6,3,18,0,6,13,0.5,D.Vaughn (DAL),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tjntwl7kvcais3a8xw7y",00-0038636,K.McIntosh,SEA,4,15,63,0,4.2,-3.4904382504173554,0.01273623132146895,0.26666666666666666,4,2,2,7,0,3.5,4,1,K.McIntosh (SEA),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvamfcrdqvkwtnpgmzdh",00-0038678,J.Mims,NO,5,15,42,0,2.8,-6.134750806901138,-0.11323675513267517,0.13333333333333333,1,8,4,42,0,10.5,44,0.5,J.Mims (NO),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uuahiqarbpnfv8xlihlu",00-0038685,C.Brooks,GB,8,22,101,0,4.590909090909091,1.9612794628316594,0.07268970273435116,0.45454545454545453,7,13,10,67,0,6.7,92,0.7692307692307693,C.Brooks (GB),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pvd4nrkfpg8h1yamerrr",00-0038705,E.Demercado,ARI,9,24,223,1,9.291666666666666,12.362201262753462,0.06913016544929862,0.5,8,20,16,104,0,6.5,95,0.8,E.Demercado (ARI),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ndqnhudqtipzrnzslyla",00-0038794,J.McLaughlin,DEN,14,90,388,1,4.311111111111111,-2.410466942732455,-0.2029326711781323,0.43333333333333335,18,24,20,60,2,3,135,0.8333333333333334,J.McLaughlin (DEN),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hpscbhsmjocm8kmwfbuc",00-0038797,Em.Wilson,GB,14,74,348,1,4.702702702702703,-0.5356628903537057,0.14193417753331605,0.47297297297297297,18,15,9,46,1,5.111111111111111,86,0.6,Em.Wilson (GB),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgc1uq4p5euuc9lkaphf",00-0038951,S.Tucker,TB,9,40,253,2,6.325,8.351495533791805,0.18174329052005977,0.425,14,11,8,104,1,13,103,0.7272727272727273,S.Tucker (TB),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww",00-0039021,R.Johnson,CHI,9,49,139,6,2.836734693877551,-0.2551737067233497,0.27773909063571134,0.4897959183673469,16,17,11,88,0,8,70,0.6470588235294118,R.Johnson (CHI),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj",00-0039032,T.Spears,TEN,10,57,190,2,3.3333333333333335,-5.622556294032259,-0.17036594611165745,0.3684210526315789,11,28,24,177,1,7.375,210,0.8571428571428571,T.Spears (TEN),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqfkz3hbyurjcwhw7xoi",00-0039040,D.Achane,MIA,14,171,641,4,3.7485380116959064,-22.058307411207352,-0.48575139300770975,0.4093567251461988,29,85,70,486,6,6.942857142857143,595,0.8235294117647058,D.Achane (MIA),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5y3osxxtov5rgfv4ra5",00-0039139,J.Gibbs,DET,14,191,1047,11,5.481675392670157,20.25142224994488,0.9982312046486295,0.42408376963350786,49,51,39,354,2,9.076923076923077,428,0.7647058823529411,J.Gibbs (DET),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt",00-0039165,Z.Charbonnet,SEA,14,111,454,8,4.09009009009009,-7.708010141683103,-0.049370673446126556,0.35135135135135137,27,49,37,259,1,7,282,0.7551020408163265,Z.Charbonnet (SEA),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x0f2kv9b6nw2vjloykm9",00-0039299,G.Holani,SEA,1,3,10,0,3.3333333333333335,-0.7718284350121394,-0.0013240850530564785,0.3333333333333333,1,1,1,-1,0,-1,0,1,G.Holani (SEA),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhkvntmjrt4fbsxi3hrt",00-0039325,C.Steele,KC,11,49,158,0,3.2244897959183674,-9.569443428178367,-0.2896413654088974,0.5510204081632653,14,9,5,24,0,4.8,35,0.5555555555555556,C.Steele (KC),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xo4zizexs7aezh1shgsv",00-0039344,J.Brooks,CAR,3,9,22,0,2.4444444444444446,-2.7779255713685416,-0.07909122109413147,0.2222222222222222,0,3,3,23,0,7.666666666666667,31,1,J.Brooks (CAR),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjaqkrtdhwf16wldi83h",00-0039361,B.Irving,TB,14,154,848,6,5.5064935064935066,10.181014450790826,0.19068078469026595,0.42857142857142855,38,41,38,296,0,7.7894736842105265,394,0.926829268292683,B.Irving (TB),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vi0oa4oajc6ecgzr8l08",00-0039363,I.Guerendo,SF,11,75,381,4,5.08,4.622987148351967,-0.13389461691568172,0.37333333333333335,15,12,11,87,0,7.909090909090909,67,0.9166666666666666,I.Guerendo (SF),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpheugqezo5wlqou2mrd",00-0039364,S.Vaki,DET,2,7,14,0,2,-4.2950436304090545,-1.5413761138916016e-4,0.14285714285714285,0,1,1,17,0,17,2,1,S.Vaki (DET),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cb8k8fqbi3rnecaiqrcy",00-0039373,A.Estime,DEN,10,47,204,0,4.340425531914893,-8.422446912935651,0.017684369551716372,0.3829787234042553,9,5,4,14,0,3.5,23,0.8,A.Estime (DEN),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hc2uk0xrbc6qizrerwxd",00-0039384,T.Tracy,NYG,14,152,695,5,4.572368421052632,-7.751971088000573,-0.5105461943721172,0.3618421052631579,33,47,30,220,0,7.333333333333333,208,0.6382978723404256,T.Tracy (NYG),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fcxbkvgjtitodz3pjequ",00-0039391,K.Vidal,LAC,7,34,107,0,3.1470588235294117,-8.562840574617177,-0.19420147687196732,0.23529411764705882,5,8,5,62,1,12.4,37,0.625,K.Vidal (LAC),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qargp7q40zcnh0tjfc1o",00-0039393,J.McClellan,ATL,2,13,32,0,2.4615384615384617,-7.104606042150408,-0.0010109462236869149,0.3076923076923077,2,NA,NA,NA,NA,NA,NA,NA,J.McClellan (ATL),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zag3wqxniqpcgujte3h7",00-0039407,D.Laube,LV,1,1,0,0,0,-4.668176158738788,-0.20805227756500244,0,0,NA,NA,NA,NA,NA,NA,NA,D.Laube (LV),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qyywm0giwehv0iwy2f7n",00-0039603,B.Brooks,HOU,1,1,2,0,2,-0.33625045185908675,-0.005896434187889099,0,0,NA,NA,NA,NA,NA,NA,NA,B.Brooks (HOU),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ehpbxs9iiosm4xs7nhnl",00-0039738,B.Corum,LA,11,49,187,0,3.816326530612245,-5.15464669134235,-0.20057205825287383,0.3877551020408163,12,7,6,46,0,7.666666666666667,54,0.8571428571428571,B.Corum (LA),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irh5l9dxqamsfnfjwuc7",00-0039746,W.Shipley,PHI,4,20,50,0,2.5,-4.980000281074375,-0.011907428503036499,0.2,1,NA,NA,NA,NA,NA,NA,NA,W.Shipley (PHI),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yn8krjb11it7oqoogryb",00-0039757,T.Jennings,NE,1,5,13,0,2.6,-1.2404037408414297,-0.011150329781230539,0.4,0,NA,NA,NA,NA,NA,NA,NA,T.Jennings (NE),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p0fylkec7poarrjosefz",00-0039794,B.Allen,NYJ,14,84,288,2,3.4285714285714284,-9.530998324044049,0.19065085420399042,0.44047619047619047,18,23,16,135,1,8.4375,153,0.6956521739130435,B.Allen (NYJ),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rahywwfay2yyqupfwebh",00-0039796,R.Ali,BAL,1,8,32,0,4,0.6654564351192676,5.580782890319824e-4,0.5,2,NA,NA,NA,NA,NA,NA,NA,R.Ali (BAL),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yx5kxu7fsb1oe4jlqvyh",00-0039798,I.Davis,NYJ,5,20,86,1,4.3,-0.806954322673846,-0.006469412248428563,0.4,5,13,8,67,1,8.375,62,0.6153846153846154,I.Davis (NYJ),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cikf6dm0qassteyibwlv",00-0039811,M.Lloyd,GB,1,6,15,0,2.5,-1.805173670873046,-0.029892265796661377,0,0,1,1,3,0,3,8,1,M.Lloyd (GB),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ib9s3nvt4i1i5wh11t4f",00-0039874,J.Wright,MIA,12,65,253,1,3.8923076923076922,-18.626269673346542,-0.1758745888117701,0.36923076923076925,10,7,3,8,0,2.6666666666666665,8,0.42857142857142855,J.Wright (MIA),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm8csnleyxsop4pldyby",00-0039875,R.Davis,BUF,12,90,357,3,3.966666666666667,-3.156071325180215,-0.0914926914133466,0.4,21,14,13,167,2,12.846153846153847,131,0.9285714285714286,R.Davis (BUF),Running Back
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iu0gbspz3kjdqlazvtkn",00-0039921,T.Benson,ARI,12,64,291,1,4.546875,-6.036637375305872,0.2123406508142064,0.359375,16,6,6,59,0,9.833333333333334,78,1,T.Benson (ARI),Running Back
